1.0000 -0.0242 0.4539 0.1381 -0.1731 -0.0824 0.4950 -0.0638 -0.0161 -0.0579 -0.6661 -0.0110 -0.0033 0.0042 0.0020 -0.0120 0.0015 0.0004 0.0014 0.0161 0.0627 -0.0786 -0.0374 0.2247 -0.0290 -0.0073 -0.0263 -0.3023 -0.0239 -0.0114 0.0684 -0.0088 -0.0022 -0.0080 -0.0920 0.0143 -0.0857 0.0110 0.0028 0.0100 0.1153 -0.0408 0.0053 0.0013 0.0048 0.0549 -0.0316 -0.0080 -0.0286 -0.3297 0.0010 0.0037 0.0425 0.0009 0.0108 0.0385
1.0000 -0.0213 -0.2231 -0.1004 -0.1725 -0.3707 0.8837 -0.0638 1.7541 0.1828 1.1405 0.0048 0.0021 0.0037 0.0079 -0.0188 0.0014 -0.0374 -0.0039 -0.0243 0.0224 0.0385 0.0827 -0.1971 0.0142 -0.3913 -0.0408 -0.2544 0.0173 0.0372 -0.0887 0.0064 -0.1761 -0.0184 -0.1145 0.0640 -0.1525 0.0110 -0.3026 -0.0315 -0.1968 -0.3276 0.0236 -0.6503 -0.0678 -0.4228 -0.0564 1.5501 0.1615 1.0078 -0.1119 -0.0117 -0.0728 0.3207 2.0006 0.2085
1.0000 -0.0204 -1.0354 0.1381 0.2458 -0.0790 -0.8653 0.4159 -0.9013 0.1828 -0.6661 0.0212 -0.0028 -0.0050 0.0016 0.0177 -0.0085 0.0184 -0.0037 0.0136 -0.1430 -0.2546 0.0818 0.8960 -0.4306 0.9332 -0.1893 0.6897 0.0339 -0.0109 -0.1195 0.0574 -0.1245 0.0252 -0.0920 -0.0194 -0.2127 0.1022 -0.2216 0.0449 -0.1638 0.0684 -0.0329 0.0712 -0.0144 0.0526 -0.3599 0.7799 -0.1582 0.5764 -0.3748 0.0760 -0.2770 -0.1648 0.6004 -0.1218
1.0000 -0.0242 2.3494 -0.1004 -0.1732 -0.0790 -1.2540 -0.0638 -0.9013 -0.0579 -0.6661 -0.0569 0.0024 0.0042 0.0019 0.0304 0.0015 0.0218 0.0014 0.0161 -0.2359 -0.4070 -0.1856 -2.9460 -0.1499 -2.1175 -0.1359 -1.5650 0.0174 0.0079 0.1259 0.0064 0.0905 0.0058 0.0669 0.0137 0.2172 0.0111 0.1561 0.0100 0.1154 0.0991 0.0050 0.0712 0.0046 0.0526 0.0800 1.1302 0.0725 0.8353 0.0575 0.0037 0.0425 0.0521 0.6004 0.0385
1.0000 -0.0238 0.5216 -0.1004 -0.1731 0.2148 0.1063 -0.0638 0.8690 -0.0579 -0.6661 -0.0124 0.0024 0.0041 -0.0051 -0.0025 0.0015 -0.0207 0.0014 0.0159 -0.0524 -0.0903 0.1120 0.0555 -0.0333 0.4533 -0.0302 -0.3474 0.0174 -0.0216 -0.0107 0.0064 -0.0873 0.0058 0.0669 -0.0372 -0.0184 0.0110 -0.1505 0.0100 0.1153 0.0228 -0.0137 0.1866 -0.0124 -0.1431 -0.0068 0.0924 -0.0062 -0.0708 -0.0554 0.0037 0.0425 -0.0503 -0.5789 0.0385
1.0000 -0.0214 -0.3585 -0.1004 -0.1730 0.0087 0.1063 -0.0638 1.7541 -0.0579 0.2372 0.0077 0.0022 0.0037 -0.0002 -0.0023 0.0014 -0.0376 0.0012 -0.0051 0.0360 0.0620 -0.0031 -0.0381 0.0229 -0.6288 0.0207 -0.0850 0.0174 -0.0009 -0.0107 0.0064 -0.1761 0.0058 -0.0238 -0.0015 -0.0184 0.0110 -0.3035 0.0100 -0.0410 0.0009 -0.0006 0.0152 -0.0005 0.0021 -0.0068 0.1865 -0.0062 0.0252 -0.1119 0.0037 -0.0151 -0.1015 0.4161 -0.0137
1.0000 -0.0242 -1.7124 -0.1004 -0.1731 -0.2574 -0.6710 -0.0638 -0.9013 -0.0579 -0.6661 0.0415 0.0024 0.0042 0.0062 0.0162 0.0015 0.0218 0.0014 0.0161 0.1720 0.2965 0.4408 1.1490 0.1092 1.5434 0.0991 1.1407 0.0174 0.0259 0.0674 0.0064 0.0905 0.0058 0.0669 0.0446 0.1162 0.0110 0.1561 0.0100 0.1153 0.1727 0.0164 0.2320 0.0149 0.1715 0.0428 0.6047 0.0388 0.4469 0.0575 0.0037 0.0425 0.0521 0.6004 0.0385
1.0000 -0.0237 -1.3739 -0.1004 -0.1729 -0.2070 -0.4766 -0.0638 -0.0161 -0.0579 -0.6661 0.0326 0.0024 0.0041 0.0049 0.0113 0.0015 0.0004 0.0014 0.0158 0.1380 0.2375 0.2844 0.6549 0.0876 0.0222 0.0795 0.9152 0.0174 0.0208 0.0479 0.0064 0.0016 0.0058 0.0669 0.0358 0.0824 0.0110 0.0028 0.0100 0.1151 0.0987 0.0132 0.0033 0.0120 0.1379 0.0304 0.0077 0.0276 0.3175 0.0010 0.0037 0.0425 0.0009 0.0108 0.0385
1.0000 -0.0228 -0.4262 -0.1004 -0.1731 0.4551 0.6893 -0.0638 -0.0161 -0.0579 -0.6661 0.0097 0.0023 0.0039 -0.0104 -0.0157 0.0015 0.0004 0.0013 0.0152 0.0428 0.0738 -0.1940 -0.2938 0.0272 0.0069 0.0247 0.2839 0.0174 -0.0457 -0.0692 0.0064 0.0016 0.0058 0.0669 -0.0788 -0.1193 0.0110 0.0028 0.0100 0.1153 0.3137 -0.0290 -0.0073 -0.0263 -0.3032 -0.0440 -0.0111 -0.0399 -0.4592 0.0010 0.0037 0.0425 0.0009 0.0108 0.0385
1.0000 -0.0190 1.4693 -0.1004 -0.1727 0.1304 0.4950 -0.0638 4.4095 -0.0579 -0.6661 -0.0280 0.0019 0.0033 -0.0025 -0.0094 0.0012 -0.0839 0.0011 0.0127 -0.1475 -0.2537 0.1917 0.7273 -0.0937 6.4791 -0.0850 -0.9788 0.0173 -0.0131 -0.0497 0.0064 -0.4428 0.0058 0.0669 -0.0225 -0.0855 0.0110 -0.7613 0.0100 0.1150 0.0646 -0.0083 0.5752 -0.0075 -0.0869 -0.0316 2.1827 -0.0286 -0.3297 -0.2813 0.0037 0.0425 -0.2551 -2.9373 0.0385
1.0000 -0.0242 0.1154 -0.1004 -0.1731 0.0851 0.3007 -0.0638 0.8690 -0.0579 0.2372 -0.0028 0.0024 0.0042 -0.0021 -0.0073 0.0015 -0.0210 0.0014 -0.0057 -0.0116 -0.0200 0.0098 0.0347 -0.0074 0.1003 -0.0067 0.0274 0.0174 -0.0086 -0.0302 0.0064 -0.0873 0.0058 -0.0238 -0.0147 -0.0520 0.0110 -0.1504 0.0100 -0.0411 0.0256 -0.0054 0.0740 -0.0049 0.0202 -0.0192 0.2613 -0.0174 0.0713 -0.0554 0.0037 -0.0151 -0.0503 0.2061 -0.0137
1.0000 -0.0202 1.3339 -0.1004 -0.1731 -0.3273 -1.4483 0.4159 -0.9013 -0.0579 -0.6661 -0.0270 0.0020 0.0035 0.0066 0.0293 -0.0084 0.0182 0.0012 0.0135 -0.1340 -0.2309 -0.4365 -1.9319 0.5548 -1.2023 -0.0772 -0.8886 0.0174 0.0329 0.1454 -0.0418 0.0905 0.0058 0.0669 0.0566 0.2506 -0.0720 0.1560 0.0100 0.1153 0.4740 -0.1361 0.2950 0.0189 0.2180 -0.6023 1.3053 0.0838 0.9647 -0.3748 -0.0241 -0.2770 0.0521 0.6004 0.0385
1.0000 -0.0215 2.2140 -0.1004 -0.1732 -0.0480 -0.4766 -0.0638 -0.9013 -0.0579 -0.6661 -0.0476 0.0022 0.0037 0.0010 0.0102 0.0014 0.0194 0.0012 0.0143 -0.2223 -0.3834 -0.1062 -1.0553 -0.1412 -1.9954 -0.1281 -1.4748 0.0174 0.0048 0.0479 0.0064 0.0905 0.0058 0.0669 0.0083 0.0825 0.0110 0.1561 0.0100 0.1153 0.0229 0.0031 0.0432 0.0028 0.0320 0.0304 0.4296 0.0276 0.3175 0.0575 0.0037 0.0425 0.0521 0.6004 0.0385
1.0000 -0.0239 -0.8323 -0.1004 -0.1730 -0.1704 0.4950 -0.0638 -0.0161 -0.0579 0.2372 0.0199 0.0024 0.0041 0.0041 -0.0118 0.0015 0.0004 0.0014 -0.0057 0.0836 0.1440 0.1418 -0.4120 0.0531 0.0134 0.0482 -0.1974 0.0174 0.0171 -0.0497 0.0064 0.0016 0.0058 -0.0238 0.0295 -0.0856 0.0110 0.0028 0.0100 -0.0410 -0.0843 0.0109 0.0028 0.0099 -0.0404 -0.0316 -0.0080 -0.0286 0.1174 0.0010 0.0037 -0.0151 0.0009 -0.0038 -0.0137
1.0000 -0.0242 -1.4416 -0.1004 -0.1732 -0.4048 -1.2540 -0.0638 -0.9013 -0.0579 -0.6661 0.0348 0.0024 0.0042 0.0098 0.0303 0.0015 0.0218 0.0014 0.0161 0.1448 0.2497 0.5836 1.8077 0.0920 1.2993 0.0834 0.9603 0.0174 0.0407 0.1259 0.0064 0.0905 0.0058 0.0669 0.0701 0.2172 0.0111 0.1561 0.0100 0.1154 0.5076 0.0258 0.3649 0.0234 0.2697 0.0800 1.1302 0.0725 0.8353 0.0575 0.0037 0.0425 0.0521 0.6004 0.0385
1.0000 -0.0203 -0.9000 -0.1004 -0.1729 -0.0325 0.3007 -0.0638 -0.0161 -0.0579 -0.6661 0.0182 0.0020 0.0035 0.0007 -0.0061 0.0013 0.0003 0.0012 0.0135 0.0904 0.1556 0.0292 -0.2706 0.0574 0.0145 0.0521 0.5995 0.0174 0.0033 -0.0302 0.0064 0.0016 0.0058 0.0669 0.0056 -0.0520 0.0110 0.0028 0.0100 0.1152 -0.0098 0.0021 0.0005 0.0019 0.0216 -0.0192 -0.0049 -0.0174 -0.2003 0.0010 0.0037 0.0425 0.0009 0.0108 0.0385
1.0000 -0.0202 -0.6969 0.1381 -0.1729 -0.0014 -0.8653 -0.0638 0.8690 -0.0579 1.1405 0.0141 -0.0028 0.0035 0.0000 0.0175 0.0013 -0.0176 0.0012 -0.0231 -0.0962 0.1205 0.0010 0.6031 0.0445 -0.6056 0.0403 -0.7949 -0.0239 -0.0002 -0.1195 -0.0088 0.1200 -0.0080 0.1575 0.0002 0.1497 0.0110 -0.1503 0.0100 -0.1973 0.0012 0.0001 -0.0012 0.0001 -0.0016 0.0552 -0.7519 0.0501 -0.9869 -0.0554 0.0037 -0.0728 -0.0503 0.9911 -0.0660
1.0000 -0.0238 0.2508 -0.1004 1.4619 -0.0790 1.0780 -0.0638 0.8690 -0.0579 -0.6661 -0.0060 0.0024 -0.0347 0.0019 -0.0256 0.0015 -0.0206 0.0014 0.0158 -0.0252 0.3666 -0.0198 0.2704 -0.0160 0.2179 -0.0145 -0.1671 -0.1468 0.0079 -0.1083 0.0064 -0.0873 0.0058 0.0669 -0.1155 1.5759 -0.0933 1.2703 -0.0846 -0.9738 -0.0852 0.0050 -0.0687 0.0046 0.0526 -0.0688 0.9368 -0.0624 -0.7181 -0.0554 0.0037 0.0425 -0.0503 -0.5789 0.0385
1.0000 -0.0220 2.2817 -0.1004 -0.1730 -0.0151 1.2723 -0.0638 0.8690 -0.0579 -0.6661 -0.0503 0.0022 0.0038 0.0003 -0.0280 0.0014 -0.0192 0.0013 0.0147 -0.2291 -0.3947 -0.0344 2.9030 -0.1456 1.9828 -0.1320 -1.5199 0.0174 0.0015 -0.1278 0.0064 -0.0873 0.0058 0.0669 0.0026 -0.2201 0.0110 -0.1503 0.0100 0.1152 -0.0192 0.0010 -0.0131 0.0009 0.0100 -0.0812 1.1056 -0.0736 -0.8475 -0.0554 0.0037 0.0425 -0.0503 -0.5789 0.0385
1.0000 -0.0238 -0.4262 -0.1004 -0.1726 -0.4359 -0.0880 -0.0638 -0.0161 -0.0579 1.1405 0.0101 0.0024 0.0041 0.0104 0.0021 0.0015 0.0004 0.0014 -0.0271 0.0428 0.0735 0.1857 0.0375 0.0272 0.0069 0.0247 -0.4861 0.0173 0.0438 0.0088 0.0064 0.0016 0.0058 -0.1145 0.0752 0.0152 0.0110 0.0028 0.0100 -0.1968 0.0383 0.0278 0.0070 0.0252 -0.4971 0.0056 0.0014 0.0051 -0.1003 0.0010 0.0037 -0.0728 0.0009 -0.0184 -0.0660
1.0000 -0.0203 0.4539 -0.1004 -0.1731 -0.2296 0.1063 -0.0638 -0.9013 -0.0579 -0.6661 -0.0092 0.0020 0.0035 0.0047 -0.0022 0.0013 0.0183 0.0012 0.0135 -0.0456 -0.0786 -0.1042 0.0483 -0.0290 -0.4091 -0.0263 -0.3023 0.0174 0.0231 -0.0107 0.0064 0.0905 0.0058 0.0669 0.0397 -0.0184 0.0110 0.1560 0.0100 0.1153 -0.0244 0.0146 0.2069 0.0133 0.1529 -0.0068 -0.0958 -0.0062 -0.0708 0.0575 0.0037 0.0425 0.0521 0.6004 0.0385
1.0000 -0.0236 0.4539 -0.1004 -0.1731 0.8985 1.0780 -0.0638 0.8690 -0.0579 0.2372 -0.0107 0.0024 0.0041 -0.0212 -0.0255 0.0015 -0.0205 0.0014 -0.0056 -0.0456 -0.0786 0.4078 0.4893 -0.0290 0.3944 -0.0263 0.1077 0.0174 -0.0902 -0.1083 0.0064 -0.0873 0.0058 -0.0238 -0.1555 -0.1866 0.0110 -0.1504 0.0100 -0.0411 0.9685 -0.0573 0.7808 -0.0520 0.2131 -0.0688 0.9368 -0.0624 0.2557 -0.0554 0.0037 -0.0151 -0.0503 0.2061 -0.0137
1.0000 -0.0242 0.6570 -0.1004 -0.1731 0.4847 1.0780 -0.0638 0.8690 -0.0579 -0.6661 -0.0159 0.0024 0.0042 -0.0117 -0.0261 0.0015 -0.0210 0.0014 0.0161 -0.0660 -0.1137 0.3184 0.7082 -0.0419 0.5709 -0.0380 -0.4376 0.0174 -0.0487 -0.1083 0.0064 -0.0873 0.0058 0.0669 -0.0839 -0.1866 0.0110 -0.1504 0.0100 0.1153 0.5225 -0.0309 0.4212 -0.0280 -0.3229 -0.0688 0.9368 -0.0624 -0.7181 -0.0554 0.0037 0.0425 -0.0503 -0.5789 0.0385
1.0000 -0.0237 -0.8323 -0.1004 -0.1731 0.1072 -0.2823 -0.0638 -0.9013 -0.0579 2.9472 0.0198 0.0024 0.0041 -0.0025 0.0067 0.0015 0.0214 0.0014 -0.0700 0.0836 0.1441 -0.0892 0.2350 0.0531 0.7502 0.0482 -2.4531 0.0174 -0.0108 0.0283 0.0064 0.0905 0.0058 -0.2960 -0.0186 0.0489 0.0110 0.1560 0.0100 -0.5102 -0.0303 -0.0068 -0.0966 -0.0062 0.3159 0.0180 0.2544 0.0163 -0.8320 0.0575 0.0037 -0.1880 0.0521 -2.6562 -0.1705
1.0000 -0.0227 0.9278 -0.1004 -0.1731 -0.0270 1.4666 -0.0638 0.8690 -0.0579 2.9472 -0.0210 0.0023 0.0039 0.0006 -0.0332 0.0014 -0.0197 0.0013 -0.0668 -0.0932 -0.1606 -0.0251 1.3607 -0.0592 0.8062 -0.0537 2.7343 0.0174 0.0027 -0.1473 0.0064 -0.0873 0.0058 -0.2960 0.0047 -0.2539 0.0110 -0.1504 0.0100 -0.5101 -0.0396 0.0017 -0.0235 0.0016 -0.0797 -0.0936 1.2745 -0.0848 4.3225 -0.0554 0.0037 -0.1880 -0.0503 2.5611 -0.1705
